id,name,place,population,adm1_name,adm2_name
way/316531153,Ivilivinzi,,,Zambezi,Kabbe
node/12171825925,Ilalangwena,village,,Zambezi,Kabbe
node/12171825924,Sintimbwi,village,,Zambezi,Kabbe
node/12171825890,Isikili,village,,Zambezi,Kabbe
relation/18290950,Makoma Makoma,,,Zambezi,Kabbe
node/13957631257,Makusi,hamlet,,Zambezi,Katima Mulilo Rural
node/13957631258,Sizimbukwa,village,,Zambezi,Katima Mulilo Rural
node/13957631256,Kapolota,hamlet,,Zambezi,Katima Mulilo Rural
node/5289060017,Mungweze,hamlet,,Zambezi,Katima Mulilo Rural
node/13957631250,Maritzburg,village,,Zambezi,Katima Mulilo Rural
node/13957631247,Kachepati,hamlet,,Zambezi,Katima Mulilo Rural
node/13957631249,Kasikili,hamlet,,Zambezi,Katima Mulilo Rural
node/13957631248,Kabula,hamlet,,Zambezi,Katima Mulilo Rural
node/9754812614,Ngoma,village,,Zambezi,Katima Mulilo Rural
node/2469647268,Ngoma Bridge,hamlet,,,
node/13957631251,Isuswa,village,,Zambezi,Katima Mulilo Rural
node/13957631252,Ioma,village,,Zambezi,Katima Mulilo Rural
node/3216076445,Ikumwe,village,,Zambezi,Katima Mulilo Rural
node/3948675505,Kazalui,hamlet,,Zambezi,Katima Mulilo Rural
node/9747573466,Silumbi,village,,Zambezi,Katima Mulilo Rural
node/9747566767,Kabubwana,hamlet,,Zambezi,Katima Mulilo Rural
node/13957631260,Libuyu,village,,Zambezi,Katima Mulilo Rural
node/5316199343,Muyako,village,,Zambezi,Katima Mulilo Rural
node/900940421,Iseke,village,,Zambezi,Katima Mulilo Rural
way/410317198,Chincimane,,,Zambezi,Sibbinda
node/8749906019,Lusu,hamlet,,Zambezi,Sibbinda
node/5289029310,Malundu,hamlet,,Zambezi,Sibbinda
node/5289029311,Kanono,village,,Zambezi,Sibbinda
node/8749958074,Kakoma,hamlet,,Zambezi,Sibbinda
node/5289029373,Shaile,hamlet,,Zambezi,Sibbinda
node/5321445892,Kaliangile,hamlet,,Zambezi,Kongola
way/1036112229,Makusi,,,Zambezi,Sibbinda
way/1053928840,Sibbinda,village,,Zambezi,Linyanti
way/1198588501,Solar Village,,,Zambezi,Linyanti
way/249062375,Makanga,village,,Zambezi,Linyanti
node/12074878227,Golden Halfway,hamlet,,Zambezi,Linyanti
way/1053709393,Masida,,,Zambezi,Linyanti
way/1053934301,Kansoko,,,Zambezi,Linyanti
way/1053926662,Sitanta,,,Zambezi,Linyanti
node/11551945105,Samulandela,hamlet,,Zambezi,Linyanti
way/955495314,Singobeka,,,Zambezi,Linyanti
node/5318475103,Kapani,village,,Zambezi,Linyanti
node/5289029374,Muketela,hamlet,,Zambezi,Sibbinda
node/3215893530,Kikiya,hamlet,,Zambezi,Sibbinda
node/3215893798,Sabelo,hamlet,,Zambezi,Linyanti
way/315470572,Linyanti,village,,Zambezi,Linyanti
node/3215883478,Maunga,hamlet,,Zambezi,Linyanti
way/552872626,Batubaja,,,Zambezi,Linyanti
node/11551945107,Mbilajwe,hamlet,,Zambezi,Linyanti
node/8843298820,Silonga,hamlet,,Zambezi,Linyanti
node/8843255385,Tokomela,hamlet,,Zambezi,Linyanti
way/955492832,Samudono,,,Zambezi,Linyanti
way/955495307,Lupito,,,Zambezi,Linyanti
node/7227646545,Masiye,hamlet,,Zambezi,Linyanti
way/955491740,Malengalenga,,,Zambezi,Linyanti
node/2763846206,Okomboha,village,,Omaheke,Aminius
node/2763846196,Aroams Oos,village,,Omaheke,Aminius
node/2763846219,Otjiungukwa,village,,Omaheke,Aminius
node/2763846215,Okoukambe,village,,Omaheke,Aminius
node/2766585683,Okomungondo,village,,Omaheke,Aminius
node/2766585692,Okonyama,village,,Omaheke,Aminius
node/2766585710,Omutumbondudu,hamlet,,Omaheke,Aminius
node/2766585721,Otjituwe,hamlet,,Omaheke,Aminius
node/2766585732,Otjongombe,hamlet,,Omaheke,Aminius
node/2766585699,Omitiomire,hamlet,,Omaheke,Aminius
node/2766585726,Otjombungu,village,,Omaheke,Aminius
node/2766585675,Okombepera,village,,Omaheke,Aminius
node/2766585742,Otjoruharwi,village,,Omaheke,Aminius
node/2137291612,Otjomukona,hamlet,,Omaheke,Aminius
node/2763846217,Otjikoto,hamlet,,Omaheke,Aminius
node/260779501,Onderombapa,village,,Omaheke,Aminius
node/2763846213,Okomumbonde,hamlet,,Omaheke,Aminius
node/2763846204,Okaseta,village,,Omaheke,Aminius
node/2763846199,Aroams,village,,Omaheke,Aminius
node/2763846202,Klein Aroams,hamlet,,Omaheke,Aminius
node/2137291609,Oreviya,village,,Omaheke,Aminius
node/7250089886,Tsjaka,village,,Omaheke,Kalahari
node/2137291611,Otjipandjarwa,village,,Omaheke,Aminius
way/389555122,Farm Schellenberg,,,Omaheke,Gobabis
node/260776440,Gross Ums,hamlet,,Omaheke,Aminius
node/2137295264,Sarie Maré,hamlet,,Omaheke,Aminius
node/2137291610,Otjihozevi,village,,Omaheke,Aminius
node/2137291608,Okahiokaapa,village,,Omaheke,Aminius
node/2766585704,Omitivine,village,,Omaheke,Aminius
node/2766589127,Ozondjiva,village,,Omaheke,Aminius
node/2766834449,Otjovakombe,village,,Omaheke,Aminius
node/2766834379,Oahava,village,,Omaheke,Aminius
node/260782808,Aminuis,village,,Omaheke,Aminius
node/2766834374,Mokaleng,village,,Omaheke,Aminius
node/2061470759,Hugus,hamlet,,Omaheke,Aminius
node/2061470760,Otjongwe,hamlet,,Omaheke,Aminius
node/243765022,Leonardville,village,,Omaheke,Aminius
node/243746400,Aranos,town,3683.0,Hardap,Mariental Rural
node/2766834398,Okeruru,village,,Omaheke,Aminius
node/2766834405,Okomukaru,village,,Omaheke,Aminius
node/2766834391,Okamuina,hamlet,,Omaheke,Aminius
node/2766834443,Otjinyotjimwe,hamlet,,Omaheke,Aminius
node/2766835865,Rietquelle,hamlet,,Omaheke,Aminius
node/2766834410,Okomuvya,hamlet,,Omaheke,Aminius
node/2766589175,Okakuvisa,village,,Omaheke,Aminius
node/2766589032,Otjomungwindi,village,,Omaheke,Aminius
node/2766834432,Otjewe,hamlet,,Omaheke,Aminius
node/2061324913,Okongowa,hamlet,,Omaheke,Aminius
node/2766834384,Okahumandu,hamlet,,Omaheke,Aminius
node/2766834413,Okonyoka,village,,Omaheke,Aminius
node/2061324893,Gunkas,village,,Omaheke,Aminius
node/2061328687,ǂHama-|I-!’Oa,hamlet,,Omaheke,Aminius
node/2061324904,Kumu,hamlet,,Omaheke,Aminius
way/946761679,Corridor 13,,,Omaheke,Aminius
node/3186615884,Lendepas,isolated_dwelling,,Hardap,Mariental Rural
node/3184573659,Gemsbok Farm,hamlet,,Hardap,Mariental Rural
node/261574625,Gochas,village,,Hardap,Mariental Rural
node/13555944419,Okampuma,hamlet,,Hardap,Mariental Rural
node/13555944418,Okonjete,hamlet,,Hardap,Mariental Rural
node/3160748521,Galloway,hamlet,,Hardap,Mariental Rural
node/3160748581,Inhoek,hamlet,,Hardap,Mariental Rural
node/13573494048,Swartwater,hamlet,,Karas,Berseba
node/243736439,Twee Rivier,hamlet,,Hardap,Mariental Rural
node/13617367510,Weg-Van-Alles,isolated_dwelling,,Hardap,Mariental Rural
way/203336067,Mata-Mata Rest Camp,,,,
node/243782397,Koës,village,,Karas,Keetmanshoop Rural
way/218997046,Donkerhoek,,,Karas,Keetmanshoop Rural
node/13904681372,Vredefontein,hamlet,,Karas,Berseba
node/13904681373,Tsamarib,hamlet,,Karas,Berseba
node/3174926177,Narubis,hamlet,,Karas,Keetmanshoop Rural
node/1782024077,Narubus,isolated_dwelling,,Karas,Keetmanshoop Rural
node/243782146,Vredeshoop,isolated_dwelling,,Karas,Keetmanshoop Rural
node/243781436,Aroab,village,5000.0,Karas,Keetmanshoop Rural
node/458742737,Ariamsvlei,town,,Karas,Karasburg
way/829978045,Ukamas,,,Karas,Karasburg
node/458754822,Blydeverwacht,hamlet,,Karas,Karasburg
node/3164336542,Heirachabis,hamlet,,Karas,Karasburg
way/478595720,Lordsville,,,Karas,Karasburg
node/4718351776,Satco,hamlet,,Karas,Karasburg
node/5281762949,Wortel,hamlet,,Karas,Karasburg
node/3166721402,Dreihuk,hamlet,,Karas,Karasburg
node/4718351762,Ubib,hamlet,,Karas,Karasburg
way/478595722,Westerkim,,,Karas,Karasburg
node/243653372,Karasburg,town,6000.0,Karas,Karasburg
node/1384321455,!Gabis,isolated_dwelling,,Karas,Karasburg
node/4224114590,Hamab,hamlet,,Karas,Karasburg
node/243654011,Warmbad,village,,Karas,Karasburg
way/1083975159,Rooikoppie,,,Karas,Karasburg
node/3873169354,Eendoorn,hamlet,,Karas,Karasburg
node/2028001648,Umeis,hamlet,,Karas,Karasburg
node/243783485,Onseepkans,hamlet,,Karas,Karasburg
node/3218059001,Jerusalem,hamlet,,Karas,Karasburg
node/5281759293,Jericho,hamlet,,Karas,Karasburg
way/1088223098,Skydrift,,,Karas,Karasburg
node/544157624,Usakos,town,,Erongo,Karibib
node/6169153253,Goabeb Diary,isolated_dwelling,,Erongo,Karibib
node/6169087159,Goabeb,hamlet,,Erongo,Karibib
way/1006497338,Gaobeb,,,Erongo,Karibib
node/5678492287,Uiba-Oas,village,,Erongo,Karibib
way/459357067,Cameron,,,Erongo,Karibib
node/4022470770,Spitzkoppe,village,,Erongo,Daures
way/1006177556,Black Range,,,Erongo,Daures
node/13546419181,Stinkbank,hamlet,,Erongo,Karibib
node/313473670,Wüstenquell,hamlet,,Erongo,Karibib
node/13930863389,Omusema,hamlet,,Erongo,Karibib
node/2282020383,Otjimbingwe,village,,Erongo,Karibib
node/8345137967,Ondjeombaranga,hamlet,,Erongo,Karibib
node/112255362,Wilhelmstal,hamlet,,Erongo,Karibib
node/5535443253,Gross Barmen,hamlet,,Otjozondjupa,Okahandja
way/980563960,Ruidenau,,,Otjozondjupa,Okahandja
way/376194191,Baumgartsbrunn,,,Khomas,Windhoek Rural
node/3792831522,Neuheusis,hamlet,,Khomas,Windhoek Rural
relation/6520904,Old Hostels,,,Khomas,Windhoek West
relation/6520903,New Hostels,,,Khomas,Windhoek West
relation/6520902,Emona Hostels,,,Khomas,Windhoek West
way/365892475,Shangri-La,,,Khomas,Windhoek West
way/905770896,Hochlandrand,neighbourhood,,Khomas,Windhoek West
way/359601581,West Vale,,,Khomas,Windhoek West
way/431590029,Westlane Residential Apartments,,,Khomas,Windhoek West
way/1190040019,Otjomuise Lifestyle Estate,,,Khomas,Khomasdal North
way/365889646,Bella Rosa Poitevine,,,Khomas,Windhoek West
way/367973836,Bella Rosa Lamarque,,,Khomas,Windhoek West
way/365889625,Black Rock Court,,,Khomas,Windhoek West
way/770257948,Bella Rosa Carolina,,,Khomas,Windhoek West
way/367973835,Bella Rosa,,,Khomas,Windhoek West
way/365889639,Bella Rosa Celsiana,,,Khomas,Windhoek West
way/1306149230,Aviva Gardens,,,Khomas,Windhoek West
way/365889627,Bella Rosa Gallica,,,Khomas,Windhoek West
way/364633077,Westgate Hill,,,Khomas,Windhoek West
way/1232459284,Dorado Valley,neighbourhood,,Khomas,Windhoek West
way/1055109048,Khomas Hill,,,Khomas,Khomasdal North
way/1232632984,Freedom Square,neighbourhood,,Khomas,Khomasdal North
way/484799027,Single Quarters,neighbourhood,,Khomas,Khomasdal North
way/484799019,Grysblock,neighbourhood,,Khomas,Samora Machel (Wanaheda)
way/379400460,Caesars Court,,,Khomas,John Pandeni (Soweto)
way/485010684,Dolam,neighbourhood,,Khomas,John Pandeni (Soweto)
way/481419955,Oshitenda,neighbourhood,,Khomas,Tobias Hainyeko
way/481423319,Freedom Land,neighbourhood,,Khomas,John Pandeni (Soweto)
way/983916351,Extension 2,,,Oshana,Ondangwa
node/259489787,Ondangwa,town,30000.0,Oshana,Ondangwa
way/983918844,Extension 1,,,Oshana,Ondangwa
way/983941126,Oluno,,,Oshana,Ondangwa
way/983947418,Extension 9,,,Oshana,Ondangwa
way/978976907,Onambango,,,Oshana,Uukwiyu
node/9085944275,Eheke,village,,Oshana,Ondangwa
way/1030013538,Sky Phase 2,,,Oshana,Ongwediva
way/123306834,Extension 1,,,Oshana,Ongwediva
way/123317184,Extension 4,,,Oshana,Ongwediva
way/123308950,Extension 7,,,Oshana,Ongwediva
way/123310453,Extension 6,,,Oshana,Ongwediva
way/123308902,Extension 8,,,Oshana,Ongwediva
way/123310452,Extension 10,,,Oshana,Ongwediva
way/787551664,Extension 11,,,Oshana,Ongwediva
way/123312897,Extension 3,,,Oshana,Ongwediva
way/123308403,Extension 9,,,Oshana,Ongwediva
way/123312896,Proper,,,Oshana,Ongwediva
relation/18355975,Okandjengedi South,,,Oshana,Oshakati East
node/1348262190,Ongwediva,town,20260.0,Oshana,Ongwediva
way/123314931,Extension 2,,,Oshana,Ongwediva
way/1030013536,Sky Phase 1,,,Oshana,Ongwediva
way/1221795351,Efidilomulunga,,,Oshana,Ongwediva
node/259490969,Oshakati,city,43000.0,Oshana,Oshakati West
node/10087419020,Oshana Village Appartments,,,Oshana,Oshakati East
way/1139061090,Okandjengedi North,,,Oshana,Oshakati East
way/1138078688,Oneshila,,,Oshana,Oshakati East
way/1247197670,Oshakati North,,,Oshana,Oshakati East
way/1133304073,Onawa,,,Oshana,Oshakati East
way/1136945161,Ompumbu,,,Oshana,Oshakati West
node/6669837984,Uukwangula,hamlet,,Oshana,Okatana
node/1358268868,Ompundja,hamlet,,Oshana,Oshakati East
way/526771557,Uupeke,,,Oshana,Uuvudhiya
node/13333953921,Uukwiyu,village,,Oshana,Uukwiyu
node/13119245969,Okatyali,village,,Oshana,Okatyali
way/490504114,Onkani,,,Omusati,Otamanzi
way/947531892,Etilyasa,,,Omusati,Otamanzi
node/8770553851,Otamanzi,village,,Omusati,Otamanzi
way/981172926,Onanyalala,,,Oshana,Uuvudhiya
way/978739503,Omutekua,,,Omusati,Otamanzi
way/948223307,Uutsima,,,Omusati,Elim
node/7593556730,Onaanda,village,,Omusati,Elim
way/948541591,Onandjo,,,Omusati,Otamanzi
way/812554692,Olundjinda,,,Omusati,Okahao
node/1362592852,Ogongo,village,,Omusati,Ogongo
node/9097287813,Okakwa,hamlet,,Omusati,Okalongo
node/7728936996,Wakashamane,hamlet,,Omusati,Okalongo
node/1362592853,Okalongo,village,,Omusati,Okalongo
node/12071895558,Onheleiwa,village,,Omusati,Etayi
node/12072033548,Onaimwandi,village,,Omusati,Etayi
node/12072002050,Oikokola,village,,Ohangwena,Ongenga
node/9034745675,Elalangali,hamlet,,Omusati,Okalongo
node/8777171357,Elim,village,,Omusati,Elim
way/976145197,Benedictine Sisters Of Oshikuku,,,Omusati,Oshikuku
node/259491696,Oshikuku,town,,Omusati,Oshikuku
node/12059609216,Endola,village,,Ohangwena,Endola
node/12063707765,Iikelo,village,,Oshana,Okatana
node/10611862388,Okatana,village,,Oshana,Okatana
node/12061377879,Oupumako,village,,Oshana,Okatana
way/1205928005,Oshekasheka,,,Oshana,Okaku
way/1188193470,Onamutai,,,Oshana,Ongwediva
way/1205229007,Lilagati,,,Oshana,Okaku
way/983840616,Ondeihaluka,,,Ohangwena,Endola
node/6067250090,Ongha,village,,Ohangwena,Endola
node/5487027725,Okatope,village,,Ohangwena,Ohangwena
way/1015475845,Odibo,,,Ohangwena,Oshikango
node/12569520641,Helao Nafidi,town,,Ohangwena,Engela
node/12072165448,Onghala,village,,Ohangwena,Ongenga
node/12072165443,Oikoto,village,,Ohangwena,Ongenga
node/12072165445,Okalondo,village,,Ohangwena,Ongenga
node/4505765478,Omungwelume,village,,Ohangwena,Ongenga
node/12072079906,Ondobe Yomunghudi,village,,Ohangwena,Ongenga
node/12072066012,Oshali,village,,Ohangwena,Ongenga
node/7536942653,Ongenga,village,,Ohangwena,Ongenga
node/12072087958,Onangama,village,,Ohangwena,Ongenga
node/5486980024,Eenhana,town,5528.0,Ohangwena,Eenhana
node/5486997053,Ondobe,village,,Ohangwena,Ondobe
node/6845007988,Onamahoka,hamlet,,Ohangwena,Omulonga
node/6847390983,Onamukulo,hamlet,,Ohangwena,Omulonga
way/1062563171,Ongula Yanetanga,,,Ohangwena,Omulonga
node/5486984286,Onambutu,village,,Ohangwena,Eenhana
way/1069096605,Omundaungilo,,,Ohangwena,Omundaungilo
node/5156582415,Oshikunde,village,,Ohangwena,Epembe
way/1218825473,Okanhi,,,Ohangwena,Okongo
way/1219773086,Omboloka,,,Ohangwena,Okongo
way/1068466473,Eendobe,,,Ohangwena,Okongo
node/259603941,Okongo,town,,Ohangwena,Okongo
way/1218825475,Omukukutu,,,Ohangwena,Okongo
node/7270553181,Oshatotwa,hamlet,,Ohangwena,Okongo
node/7522031393,Oidiva,hamlet,,Ohangwena,Okongo
node/7549063650,Okanyanona,hamlet,,Ohangwena,Okongo
node/7521826150,Omupini,hamlet,,Ohangwena,Okongo
node/3211531068,Ekoka,hamlet,,Ohangwena,Okongo
node/7521982507,Onghalulu,hamlet,,Ohangwena,Okongo
way/1245304085,Oshalumbu,,,Ohangwena,Okongo
way/1430391376,Oshushu,,,Ohangwena,Okongo
node/7549063651,Ehafo,hamlet,,Ohangwena,Okongo
node/7526435455,Omauni,hamlet,,Ohangwena,Okongo
node/2355277611,Mpungu,village,,Kavango West,Mpungu
node/2365748696,Zone,hamlet,,Kavango West,Mpungu
node/2365748709,Simanya,village,,Kavango West,Mpungu
node/2365756140,Kankudi,hamlet,,Kavango West,Mpungu
node/2355277355,Kakuwa,hamlet,,Kavango West,Mpungu
node/2355277505,Nepara,hamlet,,Kavango West,Mpungu
node/3211302259,Elavi,hamlet,,Oshikoto,Eengodi
node/3211301886,Mongombi,village,,Kavango West,Mpungu
node/7528377228,Onkumbula,hamlet,,Oshikoto,Okankolo
node/3211388525,King Kauluma Village,village,4800.0,Oshikoto,Eengodi
node/546664314,Ombili,hamlet,,Oshikoto,Guinas
node/259486111,Oshivelo,town,,Oshikoto,Guinas
way/173914372,Namutoni Camp,,,Oshikoto,Omuthiyagwiipundi
node/4354436905,Guinas,hamlet,,Oshikoto,Guinas
node/7632695914,Tsumeb,town,20000.0,Oshikoto,Tsumeb
node/251875424,Abenab,village,,Otjozondjupa,Grootfontein
node/245029805,Tsintsabis,village,,Oshikoto,Guinas
node/8319792140,Veldduin,isolated_dwelling,,Otjozondjupa,Grootfontein
way/122921896,Extension 4,,,Otjozondjupa,Grootfontein
way/122929435,Extension 2,,,Otjozondjupa,Grootfontein
node/245024692,Grootfontein,town,16632.0,Otjozondjupa,Grootfontein
way/122927383,Extension 1,,,Otjozondjupa,Grootfontein
way/122935000,Proper,,,Otjozondjupa,Grootfontein
node/245024496,Kombat,village,,Otjozondjupa,Otavi
way/521657530,Nys Rietfontein,,,Otjozondjupa,Otavi
way/1248053565,Extension 5,,,Otjozondjupa,Grootfontein
way/1248053569,Extension 3,,,Otjozondjupa,Grootfontein
node/5815268747,Omboora,hamlet,,Otjozondjupa,Okakarara
node/3225590496,Coblenz,village,,Otjozondjupa,Okakarara
node/5795991872,Omitjete,hamlet,,Otjozondjupa,Okakarara
node/3225682070,Ongongoro,hamlet,,Otjozondjupa,Okakarara
node/259995182,Okamatapati,village,,Otjozondjupa,Okakarara
node/10158382422,Ekuenje,village,,Otjozondjupa,Okakarara
way/1035107472,Oviserandu,,,Otjozondjupa,Okakarara
way/1035107471,Omazera,,,Otjozondjupa,Okakarara
way/1035107465,Omutiondundu,,,Otjozondjupa,Okakarara
way/1301987537,Okahitanda,,,Otjozondjupa,Okakarara
node/259990436,Okondjatu,village,,Otjozondjupa,Okakarara
way/1312752361,Yard,,,Otjozondjupa,Okakarara
way/1312752345,Hof,,,Otjozondjupa,Okakarara
way/1312752389,Homestead Yard,,,Otjozondjupa,Okakarara
way/1032495801,Okatjaveva,,,Otjozondjupa,Okakarara
way/1032493294,Okaari,,,Otjozondjupa,Okakarara
way/1032493296,Ondjombo Jorukune,,,Otjozondjupa,Okakarara
way/1032493281,Omapumba,,,Otjozondjupa,Okakarara
way/1032493288,Oktoto,,,Otjozondjupa,Okakarara
way/1032483168,Okotjitundu,,,Otjozondjupa,Okakarara
way/1032483167,Otjomupanda,,,Otjozondjupa,Okakarara
node/3225584522,Ohamuheke,hamlet,,Otjozondjupa,Okakarara
way/1032483174,Okeserahi,,,Otjozondjupa,Okakarara
node/7260725549,Okozonduzo,hamlet,,Otjozondjupa,Okakarara
node/259762318,Okanugu,hamlet,,Otjozondjupa,Okakarara
node/7260725548,Otjikango,isolated_dwelling,,Otjozondjupa,Okakarara
node/259762489,Ozongarongombe,hamlet,,Otjozondjupa,Okakarara
node/7260725552,Okomumbonde,hamlet,,Otjozondjupa,Okakarara
node/3225584549,Omaihi,hamlet,,Otjozondjupa,Okakarara
node/5762492036,Orunahi,hamlet,,Otjozondjupa,Okakarara
node/5762493561,Omatanga,hamlet,,Otjozondjupa,Okakarara
node/5945849464,Otjjase,hamlet,,Otjozondjupa,Okakarara
node/5815125823,Ombinda,hamlet,,Otjozondjupa,Okakarara
node/5762513401,Omatupa,hamlet,,Otjozondjupa,Okakarara
node/7260725550,Otuvingo,hamlet,,Otjozondjupa,Okakarara
node/5796045402,Okasitu,hamlet,,Otjozondjupa,Okakarara
node/5815378413,Okangwindi,hamlet,,Otjozondjupa,Okakarara
node/5796029268,Otjinakui,hamlet,,Otjozondjupa,Okakarara
node/5815334661,Okatwakoverwa,hamlet,,Otjozondjupa,Okakarara
node/5796066872,Orauku,hamlet,,Otjozondjupa,Okakarara
node/5815111408,Okangoho,hamlet,,Otjozondjupa,Okakarara
way/1036024000,Ohakane,,,Otjozondjupa,Okakarara
node/245022737,Okakarara,village,,Otjozondjupa,Okakarara
way/1035986769,Otjitasu,,,Otjozondjupa,Okakarara
way/508068269,Ongongombonde,,,Otjozondjupa,Okakarara
node/5815206874,Okatuwo,hamlet,,Otjozondjupa,Okakarara
way/1032483156,Otumborombonga,,,Otjozondjupa,Okakarara
node/5762496178,Omatjatjeva,hamlet,,Otjozondjupa,Okakarara
way/1021903119,Omupanda,,,Otjozondjupa,Okakarara
node/5762504476,Ombuyovakuru,hamlet,,Otjozondjupa,Okakarara
node/5762491184,Okahitua,hamlet,,Otjozondjupa,Okakarara
node/7260725554,Ovitatu,hamlet,,Otjozondjupa,Okakarara
node/7260725544,Okatjombe,isolated_dwelling,,Otjozondjupa,Omatako
way/1021903108,Okovimboro,,,Otjozondjupa,Okakarara
way/589251626,Opamwe,suburb,,Otjozondjupa,Okakarara
node/245024172,Otavi,town,,Otjozondjupa,Otavi
node/259222387,Outjo,town,,Kunene,Outjo
way/1454028010,Sestig,,,Kunene,Outjo
node/4496874489,Otjikondo,village,,Kunene,Kamanjab
node/4188967035,Otjikarare,hamlet,,Kunene,Kamanjab
way/1037981569,Lowensfontein,,,Kunene,Khorixas
node/9915870151,Tsavises,hamlet,,Kunene,Khorixas
node/9922072011,Okaseraue,hamlet,,Erongo,Daures
way/1022896506,Okatjandjoura,,,Erongo,Daures
way/1022900603,Ondundu Otjiyapa,,,Erongo,Daures
node/3950746228,Okongue,hamlet,,Erongo,Daures
node/7396285516,Oputua,hamlet,,Erongo,Daures
node/5670681825,Okondomba,hamlet,,Erongo,Daures
node/8849122388,Okotjoto,hamlet,,Erongo,Daures
node/3950746231,Ozondati,hamlet,,Erongo,Daures
way/1022943732,Omutiwanduko,,,Erongo,Daures
node/3950746227,Motjari,hamlet,,Erongo,Daures
way/1022891803,Otjohorongo,,,Erongo,Daures
way/1009539831,Ovihitua,,,Erongo,Daures
node/169021410,Kalkfeld,village,,Otjozondjupa,Otjiwarongo
node/245023717,Otjiwarongo,city,49022.0,Otjozondjupa,Otjiwarongo
node/5819909377,Sukses,hamlet,,Otjozondjupa,Omatako
node/1252335446,Omaruru Wildlife Estate,,,Erongo,Omaruru
node/258882740,Omatjete,village,12000.0,Erongo,Daures
node/5667340835,Okomapuku,hamlet,,Erongo,Daures
node/5670652736,Orumwe,hamlet,,Erongo,Daures
node/1360523798,Okombahe,village,,Erongo,Daures
way/315467026,Tubusis,village,,Erongo,Daures
way/1008060434,Ketelbank,,,Erongo,Daures
node/10135531018,Links En Regs,hamlet,,Erongo,Daures
way/1006215853,Au Xas,,,Erongo,Daures
node/5667385612,Gudubis,hamlet,50.0,Erongo,Daures
way/1009944271,Aaba Noros,,,Erongo,Daures
way/98029213,Ozondje,,,Erongo,Omaruru
node/258875879,Omaruru,town,,Erongo,Omaruru
node/243719248,Karibib,town,5132.0,Erongo,Karibib
node/8638506458,Friedrichsfelde,hamlet,,Erongo,Karibib
node/3192137648,Goas,hamlet,,Erongo,Karibib
node/13546422003,Ubib,hamlet,,Erongo,Karibib
node/3486111593,Safari Guest Farm Düsternbrook,hamlet,,Otjozondjupa,Okahandja
node/3476780697,Otjiva,hamlet,,Khomas,Windhoek Rural
node/1369708573,Döbra,hamlet,,Khomas,Windhoek Rural
way/1307322724,Otjihase,,,Khomas,Windhoek Rural
way/333995134,Elisenheim Guest Farm,hamlet,,Khomas,Windhoek Rural
way/366737840,Nubuamis,neighbourhood,,Khomas,Katutura East
way/484815593,Shandumbala,neighbourhood,,Khomas,Katutura East
way/121411221,Eros Park,suburb,,Khomas,Windhoek Rural
relation/17910829,Windhoek North,,,Khomas,Windhoek West
way/1205121414,Raven Court,,,Khomas,Windhoek West
way/1283190218,Palomar Court,,,Khomas,Windhoek West
way/362989284,Kalahari Village,,,Khomas,Windhoek West
way/1283190222,La Titia Court,,,Khomas,Windhoek West
way/1283190220,Le Pally Court,,,Khomas,Windhoek West
way/1153029723,Us Embassy,,,Khomas,Windhoek East
way/1359873370,Heben Hills,neighbourhood,,Khomas,Windhoek East
way/1359871895,Ludwigsplatz,neighbourhood,,Khomas,Windhoek East
way/1260750351,Aegams Court,,,Khomas,Windhoek East
way/1359964874,Mission Village,neighbourhood,,Khomas,Windhoek East
way/122560345,Luxury Hill,,,Khomas,Windhoek East
node/33364833,Windhoek,city,325858.0,Khomas,Windhoek West
way/521469411,A Zebra Pousada Guest House,,,Khomas,Windhoek West
way/120839027,Windhoek Golf Estate,,,Khomas,Windhoek West
way/1212251984,Oracles,,,Khomas,Windhoek East
way/1212251985,Kreuzberg,,,Khomas,Windhoek East
relation/17618268,Kleine Kuppe,neighbourhood,,Khomas,Windhoek East
way/1315317138,Deo Gratus,,,Khomas,Windhoek East
way/270697202,St Michael'S Park Komplex,,,Khomas,Windhoek East
node/2027886819,Hoffnung,hamlet,,Khomas,Windhoek Rural
way/369242613,Finkenstein Estate,,,Khomas,Windhoek East
node/1426092230,Kapps Farm,isolated_dwelling,,Khomas,Windhoek Rural
way/830869489,Herboth'S Blick Nature Estate,isolated_dwelling,,Khomas,Windhoek Rural
way/88822335,Farm Sonnleiten Retirement Residence,,,Khomas,Windhoek Rural
node/2042155605,Seeis,hamlet,,Khomas,Windhoek Rural
node/13935612737,Ongombo West,hamlet,,Khomas,Windhoek Rural
way/601380203,Otjongombe,,,Otjozondjupa,Omatako
way/601378633,Ovitoto,,,Otjozondjupa,Omatako
relation/14120084,Okandjira,village,,Otjozondjupa,Omatako
way/1011835371,Okamakuara,,,Otjozondjupa,Omatako
way/988306373,Okasuuandjiuo,,,Otjozondjupa,Omatako
way/1081336749,Okatjongwa,,,Otjozondjupa,Omatako
way/1011835372,Okouue,,,Otjozondjupa,Omatako
way/1012104747,Otjiserandu,,,Otjozondjupa,Omatako
way/1058530604,Ovanduvongue,,,Otjozondjupa,Omatako
way/1012104748,Okaokongunja,,,Otjozondjupa,Omatako
way/988306360,Osatana,,,Otjozondjupa,Omatako
way/921484837,Otjivahijona,,,Otjozondjupa,Omatako
way/988306357,Okatjsoroi,,,Otjozondjupa,Omatako
way/601383020,Oruuwa,,,Otjozondjupa,Omatako
